SoldToID,ShipToID,ShipToName,Address1,Address2,Address3,City,State,PostalCode,Country
1000831,SAME,ADAPTIVE RETAILING DBA MA,6707 JOHNNY MERCER BLVD,,,SAVANNAH,GA,31410,USA
1000831,SHIPTO,MANDY + ALLY,1812 WALTHOUR RD.,,,SAVANNAH,GA,31410,USA
1000832,SAME,UPSTREAM FLYFISHING - CLO,274 MAIN ROAD.,KENILWORTH,,CAPE TOWN,. ,7708,SOUTH AFRICA
1000836,FORWARDER,AMERICARGO EXPRESS,2131 NW 79TH AVENUE,EDGAR - EASY CONTINENTAL,,MIAMI,FL,33122,USA
1000928,SHIPTO,ISLAND STYLE LLC/ON THE B,2105 PADRE BLVD,,,SOUTH PADRE ISLAND,TX,78597,USA
1000940,SAME,"LOUISIANA FAMILY EYECARE,",1431 OCHSNER BLVD,STE A,,COVINGTON,LA,70433,USA
1000948,SAME,HENDEE ENTERPRISES LLC/TH,102 E. MAIN ST,,,BROUSSARD,LA,70518,USA
1000876,C100,Ehrin Johnson,1715 Gold Dr,,,FARGO,ND,58103,USA
1000977,SAME,FISHERMANS HAVEN,10079 N HWY 259,,,BROKEN BOW,OK,74728,USA
1000621,00609,WEST MARINE HUB,"276 FALMOUTH RD, STE C",,,HYANNIS,MA,02601,USA
1000621,00610,WEST MARINE HUB,5160 US HWY 70 WEST,,,MOREHEAD CITY,NC,28557,USA
1000621,00612,WEST MARINE HUB,1667 BOSTON POST ROAD,,,OLD SAYBROOK,CT,06475,USA
1000621,00615,WEST MARINE HUB,5303 NORTH DAVIS HWY,,,PENSACOLA,FL,32503,USA
1000621,00616,WEST MARINE HUB,1250 ROSECRANS,,,SAN DIEGO,CA,92106,USA
1000621,00619,WEST MARINE HUB,7070 COLLEGE PARKWAY,,,FT. MYERS,FL,33907,USA
1000621,00623,WEST MARINE HUB,103400 OVERSEAS HWY #124,,,KEY LARGO,FL,33037,USA
1000621,00624,WEST MARINE HUB,1401 MARINA BAY DRIVE,,,KEMAH,TX,77565,USA
1000621,00626,WEST MARINE HUB,147 SUNRISE HWY,,,WEST ISLIP,NY,11795,USA
1000621,00627,WEST MARINE HUB,30060 S RIVER RD,,,HARRISON TOWNSHIP,MI,48045,USA
1000621,00631,WEST MARINE HUB,4874 BIG ISLAND DR.,,,JACKSONVILLE,FL,32246,USA
1000621,00633,WEST MARINE HUB,2401 S. ANDREWS AVE.,,,FORT LAUDERDALE,FL,33316,USA
1000621,00634,WEST MARINE HUB,420 N. NIMITZ HWY,,,HONOLULU,HI,96817,USA
1000621,00635,WEST MARINE HUB,"4000 VIRGINIA BEACH BLVD ,SUITE 100",,,VIRGINIA BEACH,VA,23452,USA
1000621,00638,WEST MARINE HUB,11241 US HWY 1,,,NORTH PALM BEACH,FL,33408,USA
1000621,00639,WEST MARINE HUB,2010 TYRONE BLVD. NORTH,,,ST. PETERSBURG,FL,33710,USA
1000621,00642,WEST MARINE HUB,1827 15TH AVE W STE A22,,,SEATTLE,WA,98119,USA
1000621,01098,WEST MARINE,7478 S. ORANGE BLOSSOM TRL SUITE A,,,ORLANDO,FL,32809 5781,USA
1000621,01099,WEST MARINE,11735 S. DIXIE HIGHWAY,,,PINECREST,FL,33156 4438,USA
1000621,01201,WEST MARINE,28520 BONITA CROSSINGS BLVD STE 1,,,BONITA SPRINGS,FL,34135 3205,USA
1000621,01202,WEST MARINE,1803 N. CAUSEWAY BLVD.,,,MANDEVILLE,LA,70471 3111,USA
1000621,01203,WEST MARINE,99 WATER STREET,,,NORWALK,CT,06854 3012,USA
1000621,01205,WEST MARINE,"15230 SW SEQUOIA PKWY., SUITE 190",,,TIGARD,OR,97224,USA
1000621,01207,WEST MARINE,56 NEW YORK AVE,,,HUNTINGTON,NY,11743,USA
1000621,01208,WEST MARINE,"12078 HIGHWAY 17 BYPASS, UNIT A",,,MURRELLS INLET,SC,29576,USA
1000621,01209,WEST MARINE,320 W. MERRITT ISLAND CAUSEWAY,,,MERRITT ISLAND,FL,32953 4728,USA
1000621,01212,WEST MARINE,2126 STREET ROAD,,,BENSALEM,PA,19020,USA
1000621,01214,WEST MARINE,"2885 SANTA ROSA AVE, SUITE C",,,SANTA ROSA,CA,95407,USA
1000621,01215,WEST MARINE,1719 OCEANSIDE BLVD,,,OCEANSIDE,CA,92054,USA
1000621,01218,WEST MARINE,1107 3RD SREET SW,,,WINTER HAVEN,FL,33880,USA
1000621,01219,WEST MARINE,2505 MILL ST.,,,RENO,NV,89502,USA
1000621,01220,WEST MARINE,"2275 SOUTH FEDERAL HWY, STE 220",,,DELRAY BEACH,FL,33483,USA
1000621,01221,WEST MARINE,1731 MARTIN LUTHER KING BLVD. STE B,,,HOUMA,LA,70360,USA
1000621,01224,WEST MARINE,"10081 INDIANA AVE, STE A-3",,,RIVERSIDE,CA,92503,USA
1000621,01225,WEST MARINE,"1919 GLYNN AVE., STE 1",,,BRUNSWICK,GA,31520,USA
1000621,01226,WEST MARINE,330 BRIDGE ST.,,,WASHINGTON,NC,27889,USA
1000621,01228,WEST MARINE,32 ATLANTIC AVE.,,,MARBLEHEAD,MA,01945,USA
1000621,01229,WEST MARINE,825 8TH AVE.,,,BELMAR,NJ,07719,USA
1000621,01230,WEST MARINE,1449 GREEN BAY RD.,,,STURGEON BAY,WI,54235,USA
1000621,01233,WEST MARINE,810 JACKSON ST.,,,GRAND HAVEN,MI,49417,USA
1000621,01234,WEST MARINE,401 MICHIGAN ST.,,,ALGONAC,MI,48001,USA
1000621,01238,WEST MARINE,"12638 OCEAN GATEWAY, UNITS 1-5",,,OCEAN CITY,MD,21842,USA
1000621,01239,WEST MARINE,700 TAMIAMI TRAIL,,,PUNTA GORDA,FL,33950,USA
1000621,01244,WEST MARINE,7 PACIFIC COAST HWY,,,HERMOSA BEACH,CA,90254,USA
1000621,01246,WEST MARINE,379 WEST MAIN RD,,,MIDDLETOWN,RI,02842,USA
1000621,01248,WEST MARINE,5790 2ND AVE.,,,STOCK ISLAND,FL,33040,USA
1000621,01249,WEST MARINE,1089 OLD COUNTRY RD.,,,RIVERHEAD,NY,11901,USA
1000621,01250,WEST MARINE,7812 KINGSTON PIKE,,,KNOXVILLE,TN,37919,USA
1000621,01252,WEST MARINE,575 N MAIN ST.,,,STILLWATER,MN,55082,USA
1000621,01253,WEST MARINE,13000 S TRYON ST STK K,,,CHARLOTTE,NC,28278,USA
1000621,01256,WEST MARINE,670 LEE RD.,,,ORLANDO,FL,32810,USA
1000621,01258,WEST MARINE,"1440 BEN SAWYER BLVD. , SUITE 801",,,MT. PLEASANT,SC,29464,USA
1000621,01259,WEST MARINE,424 ROUTE 9 S,,,LITTLE EGG HARBOR,NJ,08087,USA
1000621,01262,WEST MARINE,1001 W. NEW HAVEN AVE,,,WEST MELBOURNE,FL,32904,USA
1000621,01263,WEST MARINE,"1119 INDUSTRIAL RD., STE NO. 2",,,SAN CARLOS,CA,94070,USA
1000621,01264,WEST MARINE,975 SAVANNAH HWY STE. 133,,,CHARLESTON,SC,29407,USA
1000621,01265,WEST MARINE,3554 NW FEDERAL HWY,,,JENSEN BEACH,FL,34957,USA
1000621,01266,WEST MARINE,1517 INDUSTRIAL BLVD,,,LAKE HAVASU CITY,AZ,86403,USA
1000621,01268,WEST MARINE,727 W CHANNEL ISLANDS BLVD,,,PORT HUENEME,CA,93041,USA
1000621,01269,WEST MARINE,"276 FALMOUTH RD, STE C",,,HYANNIS,MA,02601,USA
1000621,01274,WEST MARINE,4874 BIG ISLAND DR.,,,JACKSONVILLE,FL,32246,USA
1000621,01276,WEST MARINE,51 CHAMBERSBRIDGE RD.,,,BRICK,NJ,08723,USA
1000053,SAME,DENISE ALONZO - PROMOTION,3235 ALLING COURT,,,DELTONA,FL,32725,USA
1000054,SAME,CUSTOMER SATISFACTION,1674 TIONIA ROAD,,,NEW SMYRNA BEACH,FL,32168,USA
1000091,SAME,MANGROVE OUTFITTERS FLY S,1947 DAVIS BLVD.,,,NAPLES,FL,34104,USA
1000093,SAME,PROCTOR ACE - PONTE VEDRA,870 A1A NORTH,,,PONTE VEDRA BEACH,FL,32082,USA
1000056,001,SUNGLASS WORLD OF NW FL - BILOXI,2600 BEACH BLVD,,,BILOXI,MS,39531,USA
1000057,001,SUNGLASS WORLD OF NW FL - MOBILE,7721 AIRPORT ROAD,SUITE E-125,,MOBILE,AL,36606,USA
1000058,001,SUNGLASS WORLD OF NW FL - GAINESVILLE,6419 NEWBERRY ROAD,,,GAINESVILLE,FL,32605,USA
1000059,001,SUNGLASS WORLD OF NW FL - PIER PARK,821 S PIER PARK DRIVE,,,PANAMA CITY BEACH,FL,32413,USA
1000060,001,SUNGLASS WORLD OF NW FL -HARBORWALK,34 HARBOR BLVD,,,DESTIN,FL,32541,USA
1000061,001,SUNGLASS WORLD OF NW FL - TALLAHASSEE,1500 APALACHEE PARKWAY,SUITE 1115,,TALLAHASSEE,FL,32301,USA
1000062,001,SUNGLASS WORLD OF NW FL -DESTIN COMMONS,4275 LEGENDARY DRIVE,,,DESTIN,FL,32541,USA
1000063,001,SUNGLASS WORLD OF NW FL - TPO - LUTZ,2244 GRAND CYPRESS BLVD,SUITE 630,,LUTZ,FL,33559,USA
1000064,001,SUNGLASS WORLD OF NW FL - PENSACOLA,5100 N 9TH STREET,SUITE E-527,,PENSACOLA,FL,32504,USA
1000065,001,SUNGLASS WORLD OF NW FL - ONE DAYTONA,1870 VICTORY CIRCLE,SUITE H-110,,DAYTONA BEACH,FL,32114,USA
1000066,001,SUNGLASS WORLD OF NW FL - FOLEY,2601 S MCKENZIE STREET,SUITE 430,,FOLEY,AL,36535,USA
1000067,001,SUNGLASS WORLD OF NW FL - SAVANNAH,200 TANGER OUTLET BLVD,SUITE 356,,POOLER,GA,31322,USA
1000068,001,SUNGLASS WORLD OF NW FL -SILVER SANDS,10656 W EMERALD COAST PARKWAY,SUITE 144,,DESTIN,FL,32550,USA
1000101,SAME,HAMMOND'S FISHING,4235 BROWNS BRIDGE ROAD,,,CUMMING,GA,30031,USA
1000055,001,WHITE'S TACKLE SHOP,4217 SE FEDERAL HWY,,,STUART,FL,34997,USA
1000104,SAME,TROUTS FLY FISHING - CLOS,1025 ZUNI ST,,,DENVER,CO,80204,USA
1000107,SAME,"SHROCKS MARINA, INC",520 HIDDEN BEACH RD,,,MARBLEHEAD,OH,43440,USA
1000108,SAME,"REEF & REEL, LLC",7490 30TH AVE NORTH,,,ST. PETERSBURG,FL,33710,USA
1000126,SAME,OCONEE BAIT & TACKLE,754 CENTRAL DRIVE,,,EAST DUBLIN,GA,31027,USA
1000127,SAME,"AQUA EAST SURF SHOP, INC ",696 ATLANTIC BLVD,,,NEPTUNE BEACH,FL,32266,USA
1000185,SAME,SUNGLASS CABANA,1321 SAXON DRIVE,,,NEW SMYRNA BEACH,FL,32169,USA
1000186,SAME,URBAN ANGLER,381 5TH AVENUE,2ND FLOOR,,NEW YORK,NY,10016,USA
1000203,1,"BANKER, MATTHEW",420 RIVERSIDE DR,,,ORMOND BEACH,FL,32176,
1000203,2,"BENTON III, F. FOX",8818 STABLE CREST BLVD.,,,HOUSTON,TX,77024,
1000203,3,"SHERRER, STEVE",603 RENNER RD.,,,PORT ORANGE,FL,32127,
1000203,4,"DERRINGER, TOMMY",3578 PUTNAM RD,,,ST. AUGUSTINE,FL,32086,
1000203,5,"BYRNTESON, BRADLEY",408 MARSHALL CIRCLE ST,,,ST AUGUSTINE,FL,32086,
1000203,6,"GWIAZDA, MICHAEL",311 WEFF RD,,,ST AUGUSTINE,FL,32080,
1000203,7,"JONES, AUSTIN",3690 1ST ST,,,ST AUGUSTINE,FL,32086,
1000203,8,"GONZALEZ, CHARLES",27050 SW 189 AVE,,,HOMESTEAD,FL,33031,
1000203,9,"GORDY, RUSSELL",32 CRESTWOOD DR,,,HOUSTON,TX,77007,
1000203,10,"GORDY, GARRETT",206 TERRACE,,,HOUSTON,TX,77007,
1000203,11,"KENNEDY, DAVID",3930 WASHINGTON ST,,,SAN FRANCISCO,CA,94118,
1000203,12,"LAZZERI, JEFF",123 SOUTH DR,,,ISLAMORADA,FL,33036,
1000203,13,"MURPHY, KATHLEEN",65 NW 16 ST,,,HOMESTEAD,FL,33030,
1000203,14,"SLUSKY, ALEX",3730 WASHINGTON ST,,,SAN FRANCISCO,CA,94118,
1000203,15,"WOODARD, TAYLOR",5435 E 6TH AVE PARKWAY,,,DENVER,CO,80220,
1000203,16,"VAHLDIEK, PAUL",2001 N.W. 3RD AVE.,,,DELRAY BEACH,FL,33444,
1000203,17,"VIGANO, PAUL",55 WAHACKME RD.,,,NEW CANAAN,CT,06840,
1000203,18,"ARDD, BOBBY",119 INLET HARBOR RD,,,PONCE INLET,FL,32127,
1000203,19,"COOPER, JON",18060 SW 228 ST,,,MIAMI,FL,33170,
1000203,20,"MARTIN, SCOTT",511 E. DEL MONTE AVE,,,CLEWISTON,FL,33440,
1000203,21,"MILLER, BRUCE",4832 S PENINSULA DR.,,,PORT ORANGE,FL,32127,
1000203,22,"PEREZ, LOUIS",255 NE 3RD DR.,,,HOMESTEAD,FL,33030,
1000217,SAME,ISLAND TRADERS (CLOSED),PO BOX 2037,,,BEAUFORT,NC,28516,USA
1000217,STORE,ISLAND TRADERS,1010 WEST FORT MACON ROAD,SUITE 4,,ATLANTIC BEACH,NC,28512,USA
1000140,SAME,ECLIPSE ISLA MUJERES,SPM 4 MZNA 93 LOTE 16,ISLA MUJERES,,QUINTANA ROO,NA,77400,MEXICO
1000056,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000057,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000431,SAME,HBD INC - CLOSED,CARR. 181 INT. AVENIDA ENCANTADA,,,TRUJILLO ALTO,PR,00976,PUERTO RICO
1000058,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000059,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32413,USA
1000060,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000061,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000062,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000063,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000064,SAME,SUNGLASS WORLD OF NW FL -,3403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000065,SAME,SUNGLASS WORLD OF NW FL-1,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000066,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000067,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000068,SAME,SUNGLASS WORLD OF NW FL -,2403 JENKS AVE,,,PANAMA CITY,FL,32405,USA
1000069,SAME,BLUFFS TACKLE & MARINE,2715 WESTBAY DRIVE,,,BELLEAIR BLUFFS,FL,33770,USA
1000085,SAME,THE SALTWATER ANGLER,243 FRONT STREET,,,KEY WEST,FL,33040,USA
1000086,SAME,TACKLE CENTER OF ISLAMORA,82661 OVERSEAS HWY,,,ISLAMORADA,FL,33036,USA
1000432,SAME,D & R SPORTS CENTER,8178 WEST MAIN ST.,,,KALAMAZOO,MI,49009,USA
1000436,SAME,DISTRIBUIDORA MARITIMA S.,KM. 19.5 CARR. CA9-SUR PARQUE EMPRESIA,NACIONES UNIDAS BODEGA NO. 8,,VILLA NUEVA,NA,00000,GUATEMALA
1000436,FORWARDER,DISTRIBUIDORA MARITIMA  C/O ELLELOGISTIC,2235 NW 79TH AVE.,,,MIAMI,FL,33122,USA
1000431,SHIPTO,PURA VIDA SURF SHOP / SAYDIE,HC 02 BOX 5425,,,COMERIO,PR,00782,PUERTO RICO
1000441,SAME,BAIT-WRX,310 S. INGRA MILL RD.,,,SPRINGFIELD,MO,65802,USA
1000442,SAME,BARBA'S CLUB  (CLOSED),CARR. 14 KM. 46.5,,,AIBONITO,PR,00705,PUERTO RICO
1000443,SAME,OKEECHOBEE VALUE SPECS,1611 S. PARROTT AVE.,,,OKEECHOBEE,FL,34974,USA
1000457,SAME,WINDFLIGHT SURF SHOP,722 ALBEE RD. W.,,,NOKOMIS,FL,34275,USA
1000477,SAME,HUK SRQ (T2),5 SOUTH BLVD. OF THE PRESIDENTS,,,SARASOTA,FL,34236,USA
1000477,ESTERO,HUK COCONUT POINT,23106 FASHION DRIVE,SUITE 119,,ESTERO,FL,33928,USA
1000489,SAME,NESHANNOCK CREEK FLY SHOP,250 MAIN ST.,,,VOLANT,PA,16156,USA
1000490,SAME,LINE CUTTERZ FISHING & OU,110 S. 17TH ST.,,,WEST COLUMBIA,TX,77486,USA
1000563,SAME,THE XFLATS,4800 MEADOW DRIVE,UNIT 5,,VAIL,CO,81657,USA
1000622,SAME,HELMLY BROS ACE HARDWARE,650 RAILROAD AVE.,,,ELLOREE,SC,29047,USA
1000443,BIGLAKE,BIG LAKE EYE CARE,606 N. PARROTT AVE.,,,OKEECHOBEE,FL,34974,USA
1000762,SAME,OPTICS EYE CARE,SAN FRANCISO SHOPPING CENTER,201 AVE. DE DIEGO SUITE 40 5J,,SAN JUAN,PR,00927 5828,PUERTO RICO
1000764,SAME,LAY OUTDOORS Y FLY SHOP I,R BRASILIO ITIBERE 3705,,,CURITIBA PARANA,. ,80240 060,BRAZIL
1000764,FORWARDER,KLAUS MICHAEL LAY - LAY OUTDOORS,2225 NW 70TH AVE.,IA2814,,MIAMI,FL,33122,USA
1000765,SAME,OPTICA HERNANDEZ,20 CALLE BUENA VISTA,,,MOROVIS,PR,00687,PUERTO RICO
1000819,SAME,HARDING RETAIL,AVONMOUTH WAY,AVONMOUTH,,BRISTOL,. ,BS11 8DD,UNITED KINGDOM
1000819,SHIPTO,HARDING BROTHERS RETAIL,11140 NW 122ND ST.,SUITE 100,,MEDLEY,FL,33178,USA
1000820,SAME,9065-5929 QC INC DBA SURP,362 RUE PRINCIPALE,,,LA SARRE,QC,J9Z 1Z5,CANADA
1000005,SHIPTO,PROVENGO INC.,1388 JERUSALEM AVENUE,,,NORTH MERRICK,NY,11566,USA
1000860,SAME,"EAST COAST VISION, PLLC",5220 US HWY 1 UNIT 104-297,,,VERO BEACH,FL,32967,USA
1000860,SHIPTO,"EAST COAST VISION, PLLC",1153 MALABAR RD NE STE 14,,,PALM BAY,FL,32907,USA
1000934,SAME,L&M MARINE,34600 HWY 59,,,STAPLETON,AL,36578,USA
1000621,01277,WEST MARINE,2109 OVERSEAS HWY,,,MARATHON,FL,33050,USA
1000621,01278,WEST MARINE,4708 SOUTH TAMIAMI TRAIL,,,SARASOTA,FL,34231,USA
1000621,01279,WEST MARINE,285 US HWY 1,,,TEQUESTA,FL,33469,USA
1000621,01280,WEST MARINE,5160 US HWY 70 WEST,,,MOREHEAD CITY,NC,28557,USA
1000621,01281,WEST MARINE,8640 PULASKI HWY SUITE 105,,,MIDDLE RIVER,MD,21237,USA
1000621,01282,WEST MARINE,1667 BOSTON POST ROAD,,,OLD SAYBROOK,CT,06475,USA
1000621,01283,WEST MARINE,3433 VIA LIDO,,,NEWPORT BEACH,CA,92663,USA
1000621,01284,WEST MARINE,2506 SE FEDERAL HWY,,,STUART,FL,34994,USA
1000621,01285,WEST MARINE,5221 LANIER ISLAND PARKWAY,,,BUFORD,GA,30518,USA
1000621,01286,WEST MARINE,299 MISHAWUM RD,,,WOBURN,MA,01801,USA
1000621,01287,WEST MARINE,"99 EGLIN PARKWAY, NE",,,FT. WALTON BEACH,FL,32548,USA
1000621,01288,WEST MARINE,1530 BLACK LAKE BLVD SW  SUITE C,,,OLYMPIA,WA,98502,USA
1000621,01289,WEST MARINE,2010 TYRONE BLVD. NORTH,,,ST. PETERSBURG,FL,33710,USA
1000621,01290,WEST MARINE,11241 US HWY 1,,,NORTH PALM BEACH,FL,33408,USA
1000621,01291,WEST MARINE,7070 COLLEGE PARKWAY,,,FT. MYERS,FL,33907,USA
1000621,01292,WEST MARINE,2401 S. ANDREWS AVE.,,,FORT LAUDERDALE,FL,33316,USA
1000621,01293,WEST MARINE,"955 FERRY BLVD, UNIT #8",,,STRATFORD,CT,06614,USA
1000621,01294,WEST MARINE,420 N. NIMITZ HWY,,,HONOLULU,HI,96817,USA
1000621,01295,WEST MARINE,2418 PASS RD,,,BILOXI,MS,39531,USA
1000621,01296,WEST MARINE,114 HUTTLESTON AVE,,,FAIRHAVEN,MA,02719,USA
1000621,01298,WEST MARINE,16723 GENERAL PULLER HWY,,,DELTAVILLE,VA,23043,USA
1000621,01299,WEST MARINE,192 DONAHUE ST,,,MARIN CITY,CA,94965,USA
1000621,01300,WEST MARINE,337 LAFAYETTE RD.,,,SEABROOK,NH,03874,USA
1000621,01301,WEST MARINE,951 CAROLINE ST. SUITE 100,,,KEY WEST,FL,33040,USA
1000621,01302,WEST MARINE,12085 N PARKER AVE,,,PORTLAND,OR,97217,USA
1000621,01303,WEST MARINE,850 N FEDERAL HWY,,,POMPANO BEACH,FL,33062,USA
1000621,01304,WEST MARINE,2063 9TH ST NORTH,,,NAPLES,FL,34102,USA
1000621,01305,WEST MARINE,1160 N.HALSTED ST.,,,CHICAGO,IL,60642,USA
1000621,01306,WEST MARINE,3622 1ST ST,,,BRADENTON,FL,34208,USA
1000621,01307,WEST MARINE,12350 WAYZATA BLVD,,,MINNETONKA,MN,55305,USA
1000621,01308,WEST MARINE,7698 S PADRE ISLAND DR.,,,CORPUS CHRISTI,TX,78412,USA
1000621,01309,WEST MARINE,24369 CANAL RD.,,,ORANGE BEACH,AL,36561,USA
1000621,01310,WEST MARINE,2110 APALACHEE PARKWAY #2,,,TALLAHASSEE,FL,32301,USA
1000621,01311,WEST MARINE,"4000 VIRGINIA BEACH BLVD ,SUITE 100",,,VIRGINIA BEACH,VA,23452,USA
1000621,01312,WEST MARINE,"399 BALDHILL RD.,SUITE 1B",,,WARWICK,RI,02886,USA
1000621,01313,WEST MARINE,1300 W INTERNATIONAL SPEEDWAY BLVD,SUITE 101,,DAYTONA BEACH,FL,32114,USA
1000621,01314,WEST MARINE,3658-B AIRPORT BLVD,,,MOBILE,AL,36608,USA
1000621,01316,WEST MARINE,140 IVORY ST.,,,BRAINTREE,MA,02184 7140,USA
1000621,01317,WEST MARINE,"595 E ORDNANCE ROAD, SUITE B",,,GLEN BURNIE,MD,21060 6555,USA
1000621,01318,WEST MARINE,9 MARITIME DR,,,MYSTIC,CT,06355,USA
1000621,01319,WEST MARINE,1463 SOUTH US HWY 1,,,FT. PIERCE,FL,34950,USA
1000621,01320,WEST MARINE,427 E. 23RD ST,,,PANAMA CITY,FL,32405,USA
1000621,01321,WEST MARINE,5303 NORTH DAVIS HWY,,,PENSACOLA,FL,32503,USA
1000621,01322,WEST MARINE,1827 15TH AVE W STE A22,,,SEATTLE,WA,98119,USA
1000621,01323,WEST MARINE,17641 BISCAYNE BLVD.,,,AVENTURA,FL,33160,USA
1000621,01324,WEST MARINE,430 WILLIAM HILTON PARKWAY STE 103,,,HILTON HEAD ISLAND,SC,29926,USA
1000621,01325,WEST MARINE,135 AVE ARTERIAL B,,,SAN JUAN,PR,00918,USA
1000621,01326,WEST MARINE,2460 17TH AVE. STE. A,,,SANTA CRUZ,CA,95062,USA
1000621,01327,WEST MARINE,4850 SH 121,,,LEWISVILLE,TX,75056,USA
1000621,01328,WEST MARINE,1279 WENDY CT,,,SPRING HILL,FL,34607,USA
1000621,01330,WEST MARINE,893 SAINT GEORGE AVE.,,,WOODBRIDGE,NJ,07095,USA
1000621,01331,WEST MARINE,6492 N. US HIGHWAY 41,,,APOLLO BEACH,FL,33572,USA
1000621,01332,WEST MARINE,2128 GULF TO BAY BLVD,,,CLEARWATER,FL,33765,USA
1000621,01334,WEST MARINE,3559 DR M L K JR. BLVD.,,,NEW BERN,NC,28562,USA
1000621,01335,WEST MARINE,1288 HIGHWAY 17 N.,,,N. MYRTLE BEACH,SC,29582,USA
1000621,01336,WEST MARINE,81984 OVERSEAS HIGHWAY,,,ISLAMORADA,FL,33036,USA
1000621,01337,WEST MARINE,10350 PINES BLVD. SUITE D106,,,PEMBROKE PINES,FL,33026,USA
1000621,01338,WEST MARINE,250 PALM COAST PKWY NE UNIT 507,,,PALM COAST,FL,32137,USA
1000621,01339,WEST MARINE,474347 E. STATE ROAD 200,,,FERNANDINA BEACH,FL,32034,USA
1000621,01340,WEST MARINE,1389 S. DIXIE HWY,,,LANTANA,FL,33462,USA
1000621,01341,WEST MARINE,142 HARBISON BLVD.,,,COLUMBIA,SC,29212,USA
1000621,01342,WEST MARINE,929 MILITARY CUTOFF RD,,,WILMINGTON,NC,28405,USA
1000621,01343,WEST MARINE,2230 S SHORE CTR,,,ALAMEDA,CA,94501,USA
1000245,SAME,STEINHATCHEE MARINA,25655 MARSH LANDING PKWY,,,PONTE VEDRA BEACH,FL,32082,USA
1000245,SHIPTO,STEINHATCHEE MARINA AT DE,104 FIRST AVE. SW,,,STEINHATCHEE,FL,32359,USA
1000245,SHIPTO2,STEINHATCHEE MARINA AT DEAD MAN'S BAY,5800 SW HWY 358		,,,STEINHATCHEE,FL,32359,USA
1000246,SAME,TACKLE ADDICT LLC,3755 US HWY 255,,,BROOKELAND,TX,75931,USA
1000247,SAME,FLY MASTERS OF INDIANAPOL,8232 ALLISONVILLE ROAD,,,INDIANAPOLIS,IN,46250,USA
1000248,SAME,PORT ARANSAS FISHERMAN'S ,802 N. CARANCAHUA,SUITE 1640,,CORPUS CHRISTI,TX,78401,USA
1000248,SHIPTO,PORT ARANSAS FISHERMAN'S WHARF,900 TARPON,,,PORT ARANSAS,TX,78373,USA
1000292,SAME,SHADES OF CHARLESTON,233 MATHIS FERRY RD.,,,MT. PLEASANT,SC,29464,USA
1000294,SAME,GILBERTO REINALDO UGARTE ,17616 SW 20TH STREET,,,MIRAMAR,FL,33029,USA
1000297,SAME,BECKERS TACKLE SHOP,182 NEIDER AVE.,,,COEUR D'ALENE,ID,83815,USA
1000381,SAME,WOODS & WATER,5101 SUMMIT RIDGE,,,TUSCALOOSA,AL,35405,USA
1000381,EXPEDITION,EXPEDITIONS,1657 MCFARLAND BLVD N,SUITE G2-F,,TUSCALOOSA,AL,35406,USA
1000382,SAME,FISH NORTHEAST,68 SHOPS AT 5 WAY,,,PLYMOUTH,MA,02360,USA
1000383,SAME,H.W. DAVIS CLOTHING CO.,156 ST. GEORGE STREET,,,ST. AUGUSTINE,FL,32084,USA
1000387,SAME,EVERGLADES FISHING CO.,201 COLLIER AVE.,,,EVERGLADES CITY,FL,34139,USA
1000399,SAME,BAY STREET OUTFITTERS - C,825 BAY STREET,,,BEAUFORT,SC,29902,USA
1000401,SAME,FERRE-MAR MARINE AND TACK,16 DE SEPTIEMBRE #540,,,LA PAZ  B.C.S.,NA,23000,MEXICO
1000401,FORWARDER,FERRE MAR DE B.C.S ATTN. CARLOS HERNANDE,9668 HEINRICH HERTZ DR.,SUITE F & G,,SAN DIEGO,CA,92154,USA
1000402,SAME,SEA STAR BELIZE - CLOSED,1/2 MILE NORTH TRES COCOS,,,SAN PEDRO AMBERGRIS CAYE,NA,00000,BELIZE
1000402,FORWARDER,SEA STAR BELIZE,3080 S. ZUNI ST.,,,ENGLEWOOD,CO,80110,USA
1000409,SAME,LIQUID PLANET MARINE,729 N HARBOR CITY BLVD.,,,MELBOURNE,FL,32935,USA
