ProductPermissionGroup,CatalogPermissionGroup,Region,SoldToID,SoldToName,CurrencyCode,PriceGroup,AccessKey,Address1,Address2,Address3,City,State,PostalCode,Country,Warehouse,Language
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000141,T3 OUTDOORS,USD,D,1000141elast,1737 GORNTON ROAD,,,VALDOSTA,GA,31601,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000158,SALTY DOG SURF SHOP,USD,D,1000158elast,100 SOUTH ATLANTIC AVE,,,DAYTONA BEACH,FL,32118,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000159,OCEAN SPRINGS MARINE MART,USD,PH,1000159elast,1320 HARBOR DRIVE,,,OCEAN SPRINGS,MS,39564,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000160,BROKEN ARROW LLC,USD,D,1000160elast,106 AG VILLAGE BLVD.,,,PERRY,GA,31069,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000163,DOGFISH TACKLE COMPANY,USD,D,1000163elast,8750 PARK BLVD.,,,SEMINOLE,FL,33777,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000171,IMPORTADORA Y LOGISTICA MARINZA SA DE CV,USD,D,1000171elast,CALLE MILAN 364 COLONIA VERSALLES,,,PUERTO VALLARTA JALISCO,NA,48310,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000179,FISH,USD,D,1000179elast,750 E WELCH CAUSEWAY,,,ST PETERSBURG,FL,33708,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000180,DAVIS' CLOTHING,USD,D,1000180elast,562 WEST CHURCH ST,,,LEXINGTON,TN,38351,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000181,TOHO MARINE & OUTDOORS LLC,USD,D,1000181elast,3701 FRIARS COVE LANE,,,SAINT CLOUD,FL,34772,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000182,JERRY'S PAWN & GUN SHOP  INC,USD,D,1000182elast,404 N.W. 8TH ST,,,OCALA,FL,34475,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000190,TIGHTLINES PREMIUM,USD,D,1000190elast,5902 E VETERANS MEMORIAL BLVD,,,KILLEEN,TX,76543,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000261,BARRON'S OUTFITTERS,USD,D,1000261elast,1725 HARDEN STREET,,,COLUMBIA,SC,29204,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000262,ALLFAST FASTENER & TOOL SUPPLY,USD,D,1000262elast,3005 SW WILLISTON RD,,,GAINESVILLE,FL,32608,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000263,CONCORD OUTFITTERS,USD,D,1000263elast,113 COMMONWEALTH AVE.,,,CONCORD,MA,01742,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000070,NEW SMYRNA OUTFITTERS,USD,D,1000070elast,223 CANAL STREET,SUITE A,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000080,ROSE MARINA,USD,D,1000080elast,951 BALD EAGLE DRIVE,,,MARCO ISLAND,FL,34145,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000091,MANGROVE OUTFITTERS FLY SHOP,USD,LP,1000091elast,1947 DAVIS BLVD.,,,NAPLES,FL,34104,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000100,TACKLE DIRECT,USD,D,1000100elast,6825 TILTON ROAD,BLDG C,,EGG HARBOR TOWNSHIP,NJ,08234,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000101,HAMMOND'S FISHING,USD,D,1000101elast,4235 BROWNS BRIDGE ROAD,,,CUMMING,GA,30031,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000108,"REEF & REEL, LLC",USD,D,1000108elast,7490 30TH AVE NORTH,,,ST. PETERSBURG,FL,33710,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000119,SELECT SHADES,USD,D,1000119elast,6120A NORTHBELT PARKWAY,,,NORCROSS,GA,30071,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000130,CHUCK'S GUN & PAWN,USD,D,1000130elast,603 WATSON BLVD.,,,WARNER ROBINS,GA,31093,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000131,SURF SHACK SOUTH (T1),USD,D,1000131elast,325 9TH STREET,,,BEACH HAVEN,NJ,08008,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000168,THE OUTLOOK,USD,D,1000168elast,119 N 1ST STREET,,,PULASKI,TN,38478,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000169,GELLCO OUTDOORS,USD,C,1000169elast,4600 S ZERO ST,,,FORT SMITH,AR,72903,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000170,ANDERSON'S GENERAL STORE,USD,D,1000170elast,P O BOX 1447,,,STATESBORO,GA,30461,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000172,LAKE FORK MARINA,USD,C,1000172elast,275 CR 1558,,,ALBA,TX,75410,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000176,SUMMIT SKI & SPORT,USD,D,1000176elast,353 SPRINGFIELD AVE,,,SUMMIT,NJ,07901,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000183,BOWIE OUTFITTERS,USD,D,1000183elast,8630 PERKINS RD,,,BATON ROUGE,LA,70810,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000185,SUNGLASS CABANA,USD,D,1000185elast,1321 SAXON DRIVE,,,NEW SMYRNA BEACH,FL,32169,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000186,URBAN ANGLER,USD,C,1000186elast,381 5TH AVENUE,2ND FLOOR,,NEW YORK,NY,10016,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000192,SOUTHERN REEL OUTFITTERS,USD,D,1000192elast,14908 CANTRELL,STE 2,,LITTLE ROCK,AR,72223,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000193,BLUE RIDGE MOUNTAIN OUTFITTERS,USD,D,1000193elast,50 TOCCOA AVENUE,,,MCCAYSVILLE,GA,30555,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000097,JACKSON DAVENPORT VISION CENTER,USD,D,1000097elast,218 OLD TROLLEY ROAD,,,SUMMERVILLE,SC,29485,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000150,WHITNEY'S TACKLE,USD,D,1000150elast,1554 PERIWINKLE WAY,,,SANIBEL,FL,33957,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000188,BOATER CITY MARKETPLACE,USD,D,1000188elast,36310 MAIN,STE A,,NEW BALTIMORE,MI,48001,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000194,DALTON MARINE SUPPLY,USD,C,1000194elast,26640 SOUTH DIXIE HIGHWAY,,,NARANJA,FL,33032,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000195,EMERALD COAST BAIT & TACKLE,USD,D,1000195elast,102 EGLIN PKWY SE,,,FORT WALTON BEACH,FL,32547,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000197,FLORIDA FISHING PRODUCTS LLC,USD,D,1000197elast,4517 GEORGE RD,SUITE 210,,TAMPA,FL,33634,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000198,CARLOS IGNACIO QUINTANA CORTES,USD,D,1000198elast,CUAUHTEMOC ESQ. EJIDO 23-A,,,ZIHUATANEJO DE AZUETA GUE,NA,40890,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000204,BUCKFINS-N-FEATHERS,USD,D,1000204elast,623 ALBERTSON PARKWAY,,,BROUSSARD,LA,70518,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000205,NEW MOOSEJAW,USD,D,1000205elast,32200 NORTH AVIS,SUITE 1000,,MADISON HEIGHTS,MI,48071,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000238,THE DUGOUT BAIT & TACKLE,USD,D,1000238elast,1475 FIELD PARK CIRCLE,,,MARIETTA,GA,30060,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000242,MAN O WAR MEN SUPPLIES,USD,D,1000242elast,CARIBENA STREET,,,SAN PEDRO TOWN,NA,0000,BELIZE,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000244,BERING'S,USD,D,1000244elast,6102 WESTHEIMER,,,HOUSTON,TX,77057,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000251,ROY'S BAIT & TACKLE,USD,D,1000251elast,7613 SOUTH PADRE ISLAND DR.,,,CORPUS CHRISTI,TX,78412,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000252,TRUE VALUE BOCA RATON,USD,D,1000252elast,399 NE SPANISH RIVER BLVD.,,,BOCA RATON,FL,33431,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000071,FISH N STUFF,USD,D,1000071elast,7473 WARDEN ROAD,,,SHERWOOD,AR,72120,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000073,TOLEDO TACKLE,USD,D,1000073elast,1106 OLIVER ROAD,,,MONROE,LA,71201,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000075,PROCTOR ACE - NEPTUNE BEACH,USD,D,1000075elast,1281 ATLANTIC BLVD,,,NEPTUNE BEACH,FL,32266,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000095,DRIFTLESS ANGLER LLC,USD,C,1000095elast,106 SOUTH MAIN STREET,,,VIROUQA,WI,54665,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000096,ECONOMY TACKLE,USD,D,1000096elast,6018 SOUTH TAMIAMI TRAIL,,,SARASOTA,FL,34231,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000098,OZELLO KEYS MARINA LLC,USD,D,1000098elast,2355 S RIPPLE PATH,,,CRYSTAL RIVER,FL,34429,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000112,THE COMPOUND,USD,D,1000112elast,4526 MCASHTON STREET,,,SARASOTA,FL,34233,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000113,BEACH AND OUTDOORS,USD,D,1000113elast,6910 N ATLANTIC AVENUE,,,CAPE CANAVERAL,FL,32920,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000132,QUIET STORM SURF SHOP,USD,D,1000132elast,PO BOX 310,,,OCEAN CITY,MD,21843,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000133,SOUTHERN WOODS PLANTATION,USD,D,1000133elast,2321 HWY 33 S,,,SYLVESTER,GA,31791,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000148,J&B TACKLE CO.,USD,D,1000148elast,25 SMITH AVE,,,NIANTIC,CT,06357,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000149,GOOSE HUMMOCK SHOP,USD,D,1000149elast,15 RTE 6A,,,ORLEANS,MA,02653,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000155,CABRILLAS SPORT SA DE CV,USD,D,1000155elast,AVE PEDRO J COLDWELL,#799 LOCAL 7,,COZUMEL  Q. ROO,NA,77667,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000156,GORDY AND SONS OUTFITTERS,USD,D,1000156elast,100 WAUGH DR.,,,HOUSTON,TX,77007,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000157,FISHING TACKLE UNLIMITED,USD,D,1000157elast,12800 GULF FREEWAY,,,HOUSTON,TX,77034,USA,DEFAULT,EN
DEFAULT,DEFAULT,GLOBAL,1000202,AGENCY PR,USD,PL,1000202elast,1674 TIONIA ROAD,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000273,COUNTY HOME AND OUTDOORS,USD,D,1000273elast,2862 HIGHWAY 69 N,,,NEDERLAND,TX,77627,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000277,ARMSTRONG'S ON WHITE LAKE,USD,D,1000277elast,206 S LAKE ST.,,,WHITEHALL,MI,49461,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000278,SIMMS AT THE RIVERS EDGE,USD,D,1000278elast,612 EAST MAIN,SUITE A,,BOZEMAN,MT,59715,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000279,BEARS DEN,USD,D,1000279elast,34 ROBERT W BOYDEN ROAD,,,TAUTON,MA,02780,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000298, THE EYE MAN OPTICAL,USD,D,1000298elast,2482 SE FEDERAL HWY,,,STUART,FL,34994,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000316,PURE LURE OUTFITTERS,USD,D,1000316elast,12808 HARBOR RD.,,,OCEAN CITY,MD,21842,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000332,LYNN'S DAKOTAMART,USD,D,1000332elast,120 WEST SIOUX AVE,,,PIERRE,SD,57501,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000333,WALESBY VISION CENTER PA,USD,D,1000333elast,253 PINE AVE. N.,UNIT B,,OLDSMAR,FL,34677,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000337,TAMPA FISHING OUTFITTERS,USD,D,1000337elast,3922 W OSBORNE AVE.,,,TAMPA,FL,33614,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000338,ISABELA OUTDOOR SPORTS INC.,USD,D,1000338elast,3030 AVE. JUAN HERNANDEZ ORTIZ,,,ISABELA,PR,00662,PUERTO RICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000339,OMNIA FISHING INC.,USD,D,1000339elast,6150 OLSON MEMORIAL HWY,,,GOLDEN VALLEY,MN,55422,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000412,SUNJAMMERS,USD,D,1000412elast,1129 BECK AVE.,,,PANAMA CITY,FL,32401,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000413,DE PESCA MONTERREY S.A. DE C.V.,USD,D,1000413elast,AV. LAZARO CARDENAS,,,MONTERREY,NL,64930,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000421,DETTE FLIES,USD,C,1000421elast,13 MAIN STREET,,,LIVINGSTON MANOR,NY,12758,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000422,LAFAYETTE SHOOTERS,USD,D,1000422elast,3520 AMBASSADOR CAFFERY PKWY,,,LAFAYETTE,LA,70503,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000423,ADVENTURE OUTDOORS,USD,D,1000423elast,630 WINDY HILL ROAD,,,SMYRNA,GA,30080,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000424,WUHAH BAIT & TACKLE,USD,PH,1000424elast,222 HUNTER STATION ROAD,,,SELLERSBURG,IN,47172,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000425,ANGLER'S COVEY,USD,D,1000425elast,295 S 21ST ST.,,,COLORADO SPRINGS,CO,80904,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000426,BORDERS SUMMIT MARKET INC,USD,PH,1000426elast,5876 U.S. ROUTE 60,,,ASHLAND,KY,41102,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000427,BEN'S GREAT OUTDOORS,USD,D,1000427elast,2424 VAN DYKE,,,MARLETTE,MI,48453,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000428,DENNY DENNIS SPORTING GOODS,USD,D,1000428elast,1 GRAVOIS RD.,,,FENTON,MO,63026,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000274,ANDERSONS TACKLE,USD,D,1000274elast,15675 MCGREGOR BLVD.,SUITE 21,,FORT MYERS,FL,33908,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000292,SHADES OF CHARLESTON,USD,D,1000292elast,233 MATHIS FERRY RD.,,,MT. PLEASANT,SC,29464,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000310,LA CUBANA,USD,PH,1000310elast,CALLE KUKA ESQ-CARITO,,,ISLA HOLBOX QUINTANA ROO,NA,77310,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000311,RENEGADE FIREARMS,USD,D,1000311elast,3148 HIGHWAY 1 SOUTH,,,GREENVILLE,MS,38701,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000312,BOB SANDS FISHING TACKLE,USD,PH,1000312elast,6743 SEPULVEDA BLVD.,,,VAN NUYS,CA,91411,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000320,JD OUTDOOR ADVENTURES,USD,D,1000320elast,2437 SW 67TH AVE,,,MIAMI,FL,33155,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000353,ALMA OPTICS,USD,D,1000353elast,1321 PINE AVE.#1242,,,ALMA,MI,48801,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000354,PARTSVU,USD,D,1000354elast,905 AIRPORT RD. N.,,,NAPLES,FL,34104,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000370,THE OLD GENERAL STORE,USD,D,1000370elast,513 US 27,,,BRANFORD,FL,32008,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000376,ANGLER'S CHOICE,USD,PH,1000376elast,1910 ROSECRANS ST.,,,SAN DIEGO,CA,92106,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000377,HAGAN ACE HARDWARE OF MANDARIN,USD,D,1000377elast,1022 BLANDING BLVD.,,,ORANGE PARK,FL,32065,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000378,HAGAN ACE -GREEN COVE SPRGS,USD,D,1000378elast,1022 BLANDING BLVD.,,,ORANGE PARK,FL,32065,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000379,HAGAN ACE HARDWARE OF YULEE,USD,D,1000379elast,1022 BLANDING BLVD.,,,ORANGE PARK,FL,32065,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000380,TAILWATER OUTFITTERS,USD,D,1000380elast,2300 MAIN STREET,,,CLEARWATER,FL,33763,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000381,WOODS & WATER,USD,D,1000381elast,5101 SUMMIT RIDGE,,,TUSCALOOSA,AL,35405,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000382,FISH NORTHEAST,USD,D,1000382elast,68 SHOPS AT 5 WAY,,,PLYMOUTH,MA,02360,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000383,H.W. DAVIS CLOTHING CO.,USD,D,1000383elast,156 ST. GEORGE STREET,,,ST. AUGUSTINE,FL,32084,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000388,FISHERMANS CENTRAL,USD,D,1000388elast,5461 MANCHESTER RD.,,,NEW FRANKLIN,OH,44319,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000390,FLAMINGO FISH & MARINE,USD,D,1000390elast,325 N. MAIN STREET,,,EUFAULA,OK,74432,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000391,RED ROCK SPORTING GOODS,USD,D,1000391elast,700 SOUTH HAYNES AVE.,,,MILES CITY,MT,59301,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000275,BIG BOYS BAIT AND TACKLE,USD,D,1000275elast,1242 SW PINE ISLAND RD,#13,,CAPE CORAL,FL,33991,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000282,STONE RIVER OUTFITTERS,USD,PH,1000282elast,1 STATE ROUT 101A,UNIT 1,,AMHERST,NH,03031,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000284,ROLAND MARTINS MARINA,USD,D,1000284elast,920 E. DEL MONTE AVE.,,,CLEWISTON,FL,33440,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000285,STOP N SHOP,USD,D,1000285elast,100 S. VIRGINIA DARE TRAIL,,,KILL DEVIL HILLS,NC,27948,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000286,BACKWATER PROVISIONS CO.,USD,D,1000286elast,230 MAIN STREET,UNIT B,,SAFETY HARBOR,FL,34695,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000296,WATERLOO PRO SHOP,USD,D,1000296elast,703 N. MAIN ST.,,,VICTORIA,TX,77901,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000323,CAPTAIN TED'S TACKLE,USD,D,1000323elast,1189 TAMIAMI TRAIL,,,PORT CHARLOTTE,FL,33953,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000334,SEA GEAR MARINE SUPPLY,USD,D,1000334elast,1144 ROUTE 109,,,CAPE MAY,NJ,08204,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000349,ZIMMERMAN ELECTRIC,USD,D,1000349elast,PO BOX 29,,,YOAKUM,TX,77995,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000350,ROATAN MOTORSPORTS SA,USD,D,1000350elast,MAIN STREET RMS PLAZA,,,ISLA DE LA BAHIA,NA,11101,HONDURAS,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000356,PRASEK'S FAMILY SMOKEHOUSE,USD,D,1000356elast,29714 US 59 HWY,,,EL CAMPO,TX,77437,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000357,HOOK LINE AND SINKER,USD,PH,1000357elast,98 WEST LOCUST,,,ROGERS,AR,72756,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000358,KENTUCKY LAKE OUTDOORS,USD,PH,1000358elast,1071 HWY 68 EAST,,,BENTON,KY,42025,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000359,HAMILTON BAIT &TACKLE,USD,D,1000359elast,2619 BOB MEYER RD.,,,FAIRFIELD,OH,45014,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000360,AROUND THE LAGOON,USD,PH,1000360elast,3605 SHORELINE HWY,,,STINSON BEACH,CA,94970,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000367,BITTERS B & T,USD,D,1000367elast,165 N. HWY 1792,,,LONGWOOD,FL,32750,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000368,BAY CITY OUTFITTERS,USD,D,1000368elast,651 ALT 19,,,PALM HARBOR,FL,34683,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000369,EVERGLADES BAIT & TACKLE,USD,D,1000369elast,200 COLLIER AVE.,,,EVERGLADES CITY,FL,34139,USA,DEFAULT,EN
DEFAULT,DEFAULT,GLOBAL,1000392,MARKETING EVENTS,USD,PL,1000392elast,1674 TIONIA ROAD,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000288,FLORIDA KEYS OUTFITTERS,USD,D,1000288elast,PO BOX 603,,,ISLAMORADA,FL,33036,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000289,"MAXINDUSTRIAS, S.A.",USD,D,1000289elast,AVE. ERNESTO T. LEFEVRE,,,PANAMA CITY,NA,00000,CIUDAD DE PANAMA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000290,MAXINDUSTRIAS NICARAGUA S.A,USD,D,1000290elast,"CARRETERA SUR, KM 6.5",,,MANAGUA,NA,00000,NICARAGUA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000315,TIGER ISLAND HARDWARE,USD,D,1000315elast,7393 HWY 182E,,,MORGAN CITY,LA,70380,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000374,ANGLERS CHOICE MARINE,USD,D,1000374elast,6611 A.L. PHILPOTT HWY,,,MARTINSVILLE,VA,24112,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000375,XOTIC CAMO AND FISHING GEAR,USD,D,1000375elast,23419 STATE HWY 6 SOUTH,,,NAVASOTA,TX,77868,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000395,PATRICK SHEEHY - SAMPLE ACCOUNT SP1,USD,E,1000395elast,3430 S. HAY LOFT DR.,,,JACKSON,WY,83001,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000396,FIVE OCEANS - SAMPLE ACCOUNT FO1,USD,E,1000396elast,1165 MANITOU AVE.,,,STEAMBOAT SPRINGS,CO,80487,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000397,PRO WAKE SURF SHOP,USD,PH,1000397elast,1309 S. HARKLESS DRIVE,,,SYRACUSE,IN,46567,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000398,COYOTE BAIT & TACKLE,USD,LP,1000398elast,8215 MONTEREY RD.,,,COYOTE,CA,95013,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1000401,FERRE-MAR MARINE AND TACKLE,USD,D,1000401elast,16 DE SEPTIEMBRE #540,,,LA PAZ  B.C.S.,NA,23000,MEXICO,DEFAULT,EN
